subforum,post_id,text,timestamp,author_id,url,thread_id,position_in_thread,agrees,sentence,treatments,sentiment,factual
alternative-treatments-and-research.27,post-158173,,"Jan 13, 2016 at 4:18 AM",hotaru.13552,threads/here-is-how-i-solved-my-tinnitus-%E2%80%94-new-protocols-and-supplements-to-try.6514/page-7#post-158173,here-is-how-i-solved-my-tinnitus-%E2%80%94-new-protocols-and-supplements-to-try.6514,210,0,"My ears have been through a lot in the past month, coming off Sertraline, getting my ears irrigated, getting a URI, and then being exposed to loud noise, all in that order. My question is, and I hope you can answer engineerLA, is which of these things caused it? ",sertraline (antidepressant),neu,yes
support.2,post-247314,,"May 3, 2017 at 5:36 AM",meeb.20129,threads/visiting-doctor-what-do-you-think-about-my-suggestions-for-medication.21493/#post-247314,visiting-doctor-what-do-you-think-about-my-suggestions-for-medication.21493,6,0,funny how they love to hand out antidepressants and benzos like candy though.  ,antidepressants (antidepressant),neu,no
introduce-yourself.11,post-143479,,"Oct 19, 2015 at 4:04 PM",aliena.11767,threads/tinnitus-patient-from-singapore.5040/page-3#post-143479,tinnitus-patient-from-singapore.5040,77,0,"Hey Marcus, it says bio magnesium on the foil n I do not know what's the strength. Made by Pharma Nord in Denmark. Juicing recipe :  1 beetroot with leaves  A handful of parsley half Apple seeded 2 carrot I agree fully that stress n anxiety has a close co-relation with T.  I also take a B complex (with higher b12) to help with nerve repair.",magnesium (magnesium),neu,no
support.2,post-15895,,"Aug 13, 2013 at 6:14 PM",golly.394,threads/tinnitus-and-blood-testing.1858/#post-15895,tinnitus-and-blood-testing.1858,3,0,"Perhaps test Magnesium levels, too. -G",magnesium (magnesium),neu,no
alternative-treatments-and-research.27,post-71504,,"Oct 19, 2014 at 5:25 PM",nick-j.5716,threads/low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295/page-8#post-71504,low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295,214,0,"If u really want some one to tell u are story the heard about a guy that knew a woman whos parants had a son that maybe had a permanent worsening after LLLT, then just let me know. I can try google a scary story for you, so u have an escape goat. There are many ppl on this forum that had some degree of positive reaction from LLLT and the rest is just saying its a scam and does not work.",lllt (lllt),neu,no
research-news.4,post-111061,,"Apr 30, 2015 at 8:40 PM",skoupidis.6224,threads/brivaracetam-%E2%80%94-kv3-1-modulator.8957/page-6#post-111061,brivaracetam-%E2%80%94-kv3-1-modulator.8957,165,0,"The only one that currently uses Kv3.1 is Retigabine? And, of course, the far away Autifony? ",retigabine (retigabine),neu,no
support.2,post-106245,,"Apr 10, 2015 at 10:12 PM",ladydi.1437,threads/concert-tonight-advice.9090/#post-106245,concert-tonight-advice.9090,5,2,"Take 1800 mg. NAC before you go, then 1200 mg daily for the next two days. Its available at health food, drug stores. Here is a TT thread about it: https://www.tinnitustalk.com/threads/n-acetylcysteine-nac.395/ Take breaks.",nac (nacetylcysteine),neu,no
introduce-yourself.11,post-128326,,"Jul 24, 2015 at 2:12 AM",jarod.10481,threads/late-sshl-diagnosis-and-now-tinnitus-scared.10449/,late-sshl-diagnosis-and-now-tinnitus-scared.10449,1,0,They got me in right away and did injections and oral prednisone. It was to late to have significant improvments and still have one more to go. I feel so dumb not going to an emergency room or calling a ENT right away.,prednisone (steroids),neu,no
introduce-yourself.11,post-258110,,2017-06-27T06:03:00,tuneout.24559,threads/prednisone-made-my-tinnitus-worse.14119/#post-258110,prednisone-made-my-tinnitus-worse.14119,27,0,That's pretty awesome that Trobalt is working for you. How much does it reduce the T? Do have it stockpiled?,retigabine,pos,no
success-stories.47,post-258086,,2017-06-27T03:09:00,rick-garner.23711,threads/my-battle-with-tinnitus-was-over.21013/page-2#post-258086,my-battle-with-tinnitus-was-over.21013,46,0,"That being said, Benzo's are likely to help some people's tinnitus as they enhance the effects of the inhibitory neurotransmitter GABA. Benzo's will calm nerves and if tinnitus is due to over-excitation of nerves within the auditory pathways of the brain then it makes sense that they could help. I did not take any muscle relaxers but did a lot of shoulder and neck exercises and boxed my heavy bag at least 5 days a week.",gabapentin,pos,yes
support.2,post-258057,,2017-06-27T01:18:00,jake007.21670,threads/how-would-you-describe-mild-tinnitus.22470/#post-258057,how-would-you-describe-mild-tinnitus.22470,16,2,"Glad to hear it went down for you, mild t to me i would think would be the tv or a fan masking it completely.",masking,pos,no
treatments.13,post-258005,,2017-06-26T21:02:00,neil33.25260,threads/notched-music-therapy-diy-audionotch-etc.61/page-9#post-258005,notched-music-therapy-diy-audionotch-etc.61,252,0,"It has been several days since I have been listening to ""notched white noise"". My tinnitus has substantially gone down, most of the time, not all the time. I am still very pleased!",notched music therapy,pos,yes
support.2,post-257954,,2017-06-26T18:47:00,aschenherz.23637,threads/how-would-you-describe-mild-tinnitus.22470/,how-would-you-describe-mild-tinnitus.22470,1,0,"I still have trouble with it and getting trt next month, but that is not the point here. I've had luck that the tinnitus is improving, because in the early days I could hear it over everything. Also i would thank you for the editing that my posts are understandable, that is awesome!",tinnintus retraining therapy,pos,yes
support.2,post-257858,,2017-06-26T07:50:00,paulbe.5780,threads/what-should-i-expect-ask-about-at-first-examination.22454/#post-257858,what-should-i-expect-ask-about-at-first-examination.22454,2,1,"Ask them about steroids. You are still inside the window where they may do some good. If they say no, ask why, in fact, ask what experience and knowledge they have concerning tinnitus and what they know about treatments.",steroids,pos,no
treatments.13,post-257841,,2017-06-26T03:32:00,greg-sacramento.24578,threads/magnesium.11166/page-4#post-257841,magnesium.11166,95,0,"@Giel   I reported yesterday that most honest doctors and scientists believe that magnesium - and I quoted "" not to over use the magnesium"" along with a some B12 from time to time is the best vitamins that may help some with tinnitus. Vitamins are big bus","magnesium, Vitamin B12",pos,no
treatments.13,post-257791,,2017-06-25T20:06:00,applejuice.24343,threads/magnesium.11166/page-4#post-257791,magnesium.11166,93,1,"I've been trying magnesium for 2 weeks now. I'm not noticing any difference with my ears but I have less problems with twitching muscles, less anxiety and my bowel movement has improved so that is nice.",magnesium,pos,yes
treatments.13,post-257737,,2017-06-25T13:01:00,ambassador.23622,threads/hearing-aids.676/page-21#post-257737,hearing-aids.676,614,0,"Then I discovered the bluetooth feature, I ignored it in the beginning, and now I enjoy streaming whatever I like from my iPhone to the aids, masking sounds as well as music. I have six levels of volume that I can step through and I find when I turn them full up my tinnitus is virtually gone but it's not a practical setting, everything else is amplified and it's probably not a healthy level of sound. I am going to see a new Audiologist on Friday who specializes in tinnitus and get a new frequency match, my old level was 4K but I suspect the pitch has changed over the last couple years.",masking,pos,yes
research-news.4,post-257736,,2017-06-25T12:51:00,ambassador.23622,threads/tinnitus-ringing-in-the-brain-josef-rauschecker-tedxcharlottesville.19775/#post-257736,tinnitus-ringing-in-the-brain-josef-rauschecker-tedxcharlottesville.19775,14,0,"I've been all over the map with conventional treatments and medications and finally only achieved some level of peace by adopting a healthier life style, going drug free, supplements and prescription that is, and trying some acupuncture with electrical stimulation and began seeing a Kinesiologists. This has helped reduce my tension and stress and it's made a world of difference in my ability to truly enjoy all the things I did pre tinnitus. Tinnitus is still there but I now consider it the sound track or background music of my life.",acupuncture,pos,yes
support.2,post-257732,,2017-06-25T11:50:00,raphael7713.21990,threads/what-can-i-do-when-even-masking-doesnt-seem-to-work.22447/,what-can-i-do-when-even-masking-doesnt-seem-to-work.22447,1,0,"Masking has been my savior the last three weeks. I haven't been masking my tinnitus for the entirely three weeks, sometimes I manage to sleep without it. But sometimes I feel like I need it.",masking,pos,yes
support.2,post-257732,,2017-06-25T11:50:00,raphael7713.21990,threads/what-can-i-do-when-even-masking-doesnt-seem-to-work.22447/,what-can-i-do-when-even-masking-doesnt-seem-to-work.22447,1,0,"I haven't been masking my tinnitus for the entirely three weeks, sometimes I manage to sleep without it. But sometimes I feel like I need it. The problem is however, at first white noise worked brilliantly for me.",masking,pos,yes
support.2,post-257714,,2017-06-25T10:40:00,michael-leigh.3134,threads/another-week-another-new-noise-what-am-i-missing.22446/#post-257714,another-week-another-new-noise-what-am-i-missing.22446,9,0,I have had TRT twice. I once had very severe Hyperacusis that was completely cured in two years using TRT and wearing white noise generators. Michael,tinnintus retraining therapy,pos,yes
support.2,post-257714,,2017-06-25T10:40:00,michael-leigh.3134,threads/another-week-another-new-noise-what-am-i-missing.22446/#post-257714,another-week-another-new-noise-what-am-i-missing.22446,9,0,I once had very severe Hyperacusis that was completely cured in two years using TRT and wearing white noise generators. Michael,tinnintus retraining therapy,pos,yes
support.2,post-257704,,2017-06-25T10:15:00,michael-leigh.3134,threads/another-week-another-new-noise-what-am-i-missing.22446/#post-257704,another-week-another-new-noise-what-am-i-missing.22446,2,0,"However, it was completely cured in two years with TRT and having counselling with a hearing therapist. I wore white noise generators for 10hrs a day and used a sound machine throughout the night until morning for sound enrichment. My tinnitus had reduced to a very low level.",tinnintus retraining therapy,pos,yes
support.2,post-257699,,2017-06-25T08:14:00,michael-leigh.3134,threads/tinnitus-is-unfair-period.22444/#post-257699,tinnitus-is-unfair-period.22444,7,0,In later years I took clonazepam 2x 0.5mg when my tinnitus was severely intrusive. It helped a lot. I was advised of it’s addictive nature and closely monitored by my GP.,clonazepam,pos,yes
support.2,post-257699,,2017-06-25T08:14:00,michael-leigh.3134,threads/tinnitus-is-unfair-period.22444/#post-257699,tinnitus-is-unfair-period.22444,7,0,"This gentleman kept in touch and told me he decided to take the anti-depressants. Then he went quiet for a while. One evening I got a call from him, telling me his tinnitus had reduced and was improving all the time and he had returned to work which made him very happy.",antidepressant,pos,no
research-news.4,post-257696,,2017-06-25T07:19:00,reinier.12659,threads/frequency-therapeutics-%E2%80%94-hearing-loss-regeneration.18889/page-19#post-257696,frequency-therapeutics-%E2%80%94-hearing-loss-regeneration.18889,541,0,"Glasses or laser eye surgery can return your far or near sightedness close to 20/20. Hearing aids will not return your hearing to original, or even close to original. Also it is suggested it could improve tinnitus.",low-level laser therapy,pos,no
support.55,post-257612,,2017-06-24T19:15:00,michael-leigh.3134,threads/massive-setback-worsening.22437/#post-257612,massive-setback-worsening.22437,9,0,"However, I still take clonazepam occasionally when it is severe and that's the only thing that will calm it down. Perhaps when your ears settle down. You could try putting some dampening materal over the Waterpik to quieten the noise when in use, just a suggestion.",clonazepam,pos,yes
introduce-yourself.11,post-34189,,"Feb 24, 2014 at 3:00 AM",hudson.998,threads/i-could-use-some-helpful-advice-im-suffering.3696/#post-34189,i-could-use-some-helpful-advice-im-suffering.3696,9,1,"Hell, if all else fails you could look into checking out the recently started AM-101 trial. You'd be a perfect candidate for it and I wish it had been around when I first got tinnitus! I'm 27 though... and I've had it since I was 17.",am101 (am101),pos,yes
introduce-yourself.11,post-101641,,"Mar 23, 2015 at 2:04 AM",sailboardman.7077,threads/calmly-waiting.8764/#post-101641,calmly-waiting.8764,8,0,"Place it on you bed and bingo, off to sleep with comforting, masking sounds. Since you can walk and it doesn't bother you, good! it's not that bad.",masking (masking),pos,no
research-news.4,post-49176,,"May 31, 2014 at 10:42 PM",frederick86.1846,threads/magnesium-for-relief-of-tinnitus-research.212/page-5#post-49176,magnesium-for-relief-of-tinnitus-research.212,148,0,"@Savin Abram Magnesium can't hurt, but if your tinnitus is caused by ototoxicity, you'll better want to take NAC supplement, at least 600 day, better if you do 1200mg. It has been used toprotect ears from chemo drugs and others. If you T is recent, what y",nac (nacetylcysteine) | magnesium (magnesium),pos,no
support.2,post-116826,,"May 28, 2015 at 8:54 AM",danny-boy.5844,threads/how-loud-is-your-tinnitus.2080/page-6#post-116826,how-loud-is-your-tinnitus.2080,177,1,"When I wrote my suicide note,  it was because I just had enough of living with tinnitus, it was too hard...I had tears flowing and I just couldn't handle the strain this was putting on me emotionally and physically, I knew right then and there, my life was coming to a close, but I found out about trobalt and hope came and trobalt saved me. I know trobalt has a bad rep, but it is a last line treatment. In that moment it was my last line.",trobalt (retigabine),pos,yes
support.2,post-84779,,"Dec 22, 2014 at 7:08 PM",jean-daniel-guay.6563,threads/a-dilemma-%E2%80%94-should-i-proceed-with-am-101.7316/#post-84779,a-dilemma-%E2%80%94-should-i-proceed-with-am-101.7316,10,0,"How can you establish the real effect of the AM-101 in that case? Also, I have seen some reports of T lowering as a result of time (especially early after onset). The study results also reported some improvement from the placebo group.",am101 (am101),pos,no
support.2,post-55208,,"Jul 10, 2014 at 8:44 PM",quentino.4629,threads/hearing-aids-%E2%80%94-how-do-they-feel.5445/#post-55208,hearing-aids-%E2%80%94-how-do-they-feel.5445,5,0,So maskers are good. I'm optimistic for this. ,maskers (masking),pos,no
treatments.13,post-112737,,"May 9, 2015 at 3:11 PM",zaid.9132,threads/steroids-prednisone-dexamethasone-others-oral-and-injections.348/page-6#post-112737,steroids-prednisone-dexamethasone-others-oral-and-injections.348,155,0,"Alright, time for an update Day 3 Dosage: 60mg prednisone / morning 3x16mg betaserc 2x25mg stugeron Tinnitus level dropped from 7-8/10 to 4-5 / 10  Good improvement in the ability of masking it. The volume dropped down to around 20dB from 35dB. Will continue on the same medication schedule for the coming 7days but the prednisone dosgae will go down to 40mg after the 5th day.",stugeron (cinnarizine) | masking (masking) | prednisone (steroids) | betaserc (betahistine),pos,yes
support.2,post-235650,,"Feb 26, 2017 at 2:26 AM",jasonp.12956,threads/mirtazapine-remeron-question-%E2%80%94-did-it-help-you-did-stopping-it-make-your-tinnitus-worse.17703/#post-235650,mirtazapine-remeron-question-%E2%80%94-did-it-help-you-did-stopping-it-make-your-tinnitus-worse.17703,13,0,"I kind of wish I had taken that anti-depressant to start with before I ever got tinnitus. I think it is much better than SSRI's. The only other ""bad"" effect it had on me was it caused me to be very hungry.",antidepressant (antidepressant),pos,yes
treatments.13,post-79298,,"Nov 28, 2014 at 8:40 PM",dan.415,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-98#post-79298,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,2940,0,Hey I found a good mechanism of action statement - Retigabine is thought to work mainly by opening potassium channels that are found on the nerve cells. This action helps to stabilise the resting electrical activity in the nerves. It reduces the chances of a burst in electrical activity that can result in a seizure [or tinnitus].,retigabine (retigabine),pos,no
treatments.13,post-17717,,"Sep 17, 2013 at 1:27 AM",object16.1764,threads/antidepressants-ssris-snris-maos-tcas-tecas.768/page-5#post-17717,antidepressants-ssris-snris-maos-tcas-tecas.768,139,0,"In high doses you get very nasty movement disorders, which does not happen with mirtazapine or Lyrica. But however Seroquel is highly useful in small doses. Seroquel will also cause you to get diabetes, which is another reason I don't like it.",mirtazapine (antidepressant) | lyrica (pregabalin),pos,yes
support.2,post-161887,,"Jan 31, 2016 at 6:21 PM",alexsongitus.13958,threads/prednisone-and-skull-thumping-has-reduced-my-tinnitu-to-near-silence-third-pill-since-last-night.13267/#post-161887,prednisone-and-skull-thumping-has-reduced-my-tinnitu-to-near-silence-third-pill-since-last-night.13267,8,0,Just whatever I could find to mask it or temporarily lower it and kickstart the Prednisone. It worked. ,prednisone (steroids),pos,yes
support.2,post-206919,,"Oct 2, 2016 at 9:57 PM",michael-leigh.3134,threads/do-you-hear-tinnitus-clearly-over-the-tv.6708/page-3#post-206919,do-you-hear-tinnitus-clearly-over-the-tv.6708,74,0,"It was treated by wearing white noise generators WNG as part of TRT (Tinnitus retraining therapy) That was many years ago and the hyperacusis, sensitivity to sound is completely cured. Michael ",retraining (tinnintus retraining therapy) | trt (tinnintus retraining therapy),pos,yes
introduce-yourself.11,post-170221,,"Mar 15, 2016 at 7:42 AM",billie48.2670,threads/i-wish-we-met-under-better-circumstances.14167/#post-170221,i-wish-we-met-under-better-circumstances.14167,2,1,"Also try do some masking if T is bothering you. Read up as many success stories as you can so you will feel more hopeful and confident that you can get better over time. As far as the suffering, the endless ringing, the fear, anxiety, depression and sleeplessness etc., they are all very normal when T is new or when it kicks into another level.",masking (masking),pos,no
support.2,post-177669,,"Apr 25, 2016 at 7:24 AM",jasonp.12956,threads/so-ive-completely-gone-insane-what-can-i-do.14941/#post-177669,so-ive-completely-gone-insane-what-can-i-do.14941,2,0,Perhaps the maskers can calm you down. Right now I am taking a drug called Lamictal and it has helped with depression about the tinnitus quite a bit but I still like my hearing aids with maskers now and then but need them a lot less. Maybe you could ask your doctor about it.,maskers (masking),pos,yes
alternative-treatments-and-research.27,post-71042,,"Oct 17, 2014 at 11:46 AM",katarina.771,threads/low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295/page-7#post-71042,low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295,196,0,"Please confirm to me @attheedgeofscience and anyone else who has been following this closely that LLLT cannot cause permanent T spike. If there are no risks, only possible benefits, then I am all for it. If that does not help, then stem cell therapy will follow ...  Time for a cup of tea.",lllt (lllt),pos,no
introduce-yourself.11,post-248993,,"May 13, 2017 at 12:49 AM",billie48.2670,threads/new-and-very-scared.21700/#post-248993,new-and-very-scared.21700,2,0,"There are good sound machine & pillow therapy systems like this one:  https://www.amazon.com/Sound-Oasis-...d-Oasis-Therapy-System-Speakers/dp/B00MH5HKTA 2) If you need masking on the go, try load an ipod with nature sounds or music using itune. If you have a smart phone, you can download free APPs for soothing or T-masking sounds. Use wisdom in the use of headphones or earbuds as extended use or excessive volume may hurt your ears.",masking (masking),pos,no
alternative-treatments-and-research.27,post-106312,,"Apr 11, 2015 at 3:21 AM",hope8.8784,threads/low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295/page-30#post-106312,low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295,893,0,"I'm glad that some people have success with the LLLT and can't wait to try myself. There seems a lot of info to digest from the forum, but sounds like I have two good choices:  1) Dr Wilden in Ibiza, Spain (with Lux Spa Laser) or  2) Anne Harila in Sandvika, Norway (with Lucky Laser) Exactly which one is most effective? I have a full time job so I don't really have time and money to visit the clinics multiple times.",lllt (lllt),pos,no
treatments.13,post-133623,,"Aug 26, 2015 at 11:18 PM",danny-boy.5844,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-192#post-133623,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,5739,0,"If I never took trobalt, I would be dead far gone, so sorry I'm glad I took it. Anyhow, as I keep saying I recommend it as a last line drug, only taken in the most extreme circumstances. Anyway, my efforts are focused finding something safer than trobalt for people to take.",trobalt (retigabine),pos,yes
support.2,post-117928,,"Jun 1, 2015 at 6:13 PM",danny-boy.5844,threads/popping-of-soda-can.9772/page-2#post-117928,popping-of-soda-can.9772,39,1,These data suggest that N-acetylcysteine is able to attenuate the toxic effect of acoustic trauma and could represent an interesting molecule for preventing inner ear injuries. http://www.huffingtonpost.com/2013/02/07/hearing-loss-loud-noises-noise-levels_n_2632499.html Swallow Some Protection Inside our ears lie thousands of hairlike cells that turn sound waves into electrical signals so the brain can interpret what we hear. But very loud noise generates free radicals that damage those cells -- sometimes permanently.,nacetylcysteine (nacetylcysteine),pos,no
support.2,post-121613,,"Jun 17, 2015 at 10:28 PM",kevin-b.3230,threads/anyone-who-takes-antidepressants.10022/#post-121613,anyone-who-takes-antidepressants.10022,7,2,"It is true they are not perfect, but I took lexapro for 15 years and it saved my life. They are not a cure-all nor do they work for everyone, sometimes you need to find the right one and the right dose. They generally take 4 to 6 weeks to reach theraputic levels, i dont know why one poster finds that a reason 'it fucks up your brain?"".",lexapro (antidepressant),pos,yes
treatments.13,post-178226,,"Apr 27, 2016 at 3:02 PM",gok-tezgor.16080,threads/betaserc-betahistine.974/page-2#post-178226,betaserc-betahistine.974,51,0,"Now, for all of the naysayers our there, studies in Europe have shown Betaserc has stopped the progression of tinnitus and also reversed to some degree the intensity of tinnitus. I can honestly say that after the 10 days, and me following all of the doctors orders, I was able to go back to my bed and sleep in relative silence. Doesn't mean my tinnitus went away, because for some time, I still continued going out to clubs, and concerts.",betaserc (betahistine),pos,yes
support.2,post-200413,,"Aug 27, 2016 at 11:18 PM",william-adams.13919,threads/maybe-this-is-a-key-to-habituation.17162/#post-200413,maybe-this-is-a-key-to-habituation.17162,6,0,"Penate have you tried xanax zoloft or any of these type drugs for they cetainly helped me along with hypnotism, physcotherapy, accupuncture, tai chi and one hour at the gym 5 days a week and several other things. I have very loud T that the only thing that will mask it is when I shower. I do not have hypercusis and no it can be very irritating and hope you can get some relief..",zoloft (antidepressant),pos,yes
introduce-yourself.11,post-134516,,"Sep 2, 2015 at 3:49 AM",billie48.2670,threads/struggling-and-still-only-early-days.10925/#post-134516,struggling-and-still-only-early-days.10925,4,0,"Now you also can use this nice TT thread to get great masking sounds. It also contains nice tips for new sufferers and also with link to a sleep thread as well as ATA, BTA etc. So donâ€™t panic.",masking (masking),pos,no
introduce-yourself.11,post-232170,,"Feb 10, 2017 at 9:37 PM",billie48.2670,threads/hello.20091/#post-232170,hello.20091,3,0,"When tinnitus is new or at a new irritating level, and the ringing is causing much anxiety or panic, it is advisable to get masking going so you wonâ€™t be so anxious and fearful. Stress and anxiety are toxic to T. So try masking if you havenâ€™t done so. When my T was new, I used to mask all day just to prevent panic attacks from hearing my ultra high pitch loud dog whistle T. Try these if you haven't yet.",masking (masking),pos,yes
support.2,post-228089,,"Jan 20, 2017 at 3:54 AM",canyonmom.3370,threads/diagnosis-hydrops-or-early-menieres.19533/#post-228089,diagnosis-hydrops-or-early-menieres.19533,13,0,"You have an interesting theory about Celexa starting to poop out, therefore causing a decrease in serotonin, and therefore causing increased T.  I never would have thought of that (and believe me, I've thought long and hard about this situation!!!) So thank you!!! When I was officially in menopause at age 55 after years on oral contraceptives, I thought perhaps my depression might get better (now that there were no more hormones to mess with my brain).",celexa (antidepressant),pos,no
treatments.13,post-84058,,"Dec 19, 2014 at 5:30 PM",downtongirl.4810,threads/steroids-prednisone-dexamethasone-others-oral-and-injections.348/page-3#post-84058,steroids-prednisone-dexamethasone-others-oral-and-injections.348,63,0,During a allergy flare up in early September I went to my family doctor and told her that Flonase seems to help some with T so she said lets try a short course of low dose prednisone....two days after starting prednisone T almost completely went away...one day after finishing the rx for prednisone (which was a 10 day RX) the tinnitus came back. I have since gone to two different ent's and they say yeah inflammation from either my tmj or allergies could cause T so I ask ok then what to do about it...they say continue with Flonase and start allergy sublingual immunotherapy. My point in posting this is I had been bothered significantly by T for 15 months and prednisone made my T pretty much go away for as long as I was taking it.,prednisone (steroids),pos,yes
support.2,post-18856,,"Oct 3, 2013 at 7:08 PM",daedalus.226,threads/new-to-group.2135/#post-18856,new-to-group.2135,21,1,So good luck with your CBT. I believe you will get better over time whatever you do. Do what you think helps you.,cbt (cognitive behavioural therapy),pos,no
support.2,post-258390,,2017-06-28T03:02:00,bill-bauer.22665,threads/i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493/#post-258390,i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493,8,0,The good news is that 2/3rds get T after taking prednisone for more than a month.,steroids,pos,no
introduce-yourself.11,post-258484,,2017-06-28T14:25:00,mikev.25288,threads/tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500/,tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500,1,0,"But I have been taking Zinc for about 3 to 4 months now, and for me.. it seems to have helped. Good luck with your T, and let me know if taking Zinc has improved your situation. -Mike",zinc,pos,yes
introduce-yourself.11,post-258408,,2017-06-28T06:52:00,bill-bauer.22665,threads/not-doing-well-%E2%80%94-near-the-end.21892/#post-258408,not-doing-well-%E2%80%94-near-the-end.21892,22,0,"There was no difference in tinnitus pitch, awareness (duration), annoyance, and THI scores, but dB SL loudness of the clonazepam- first group remained relatively decreased even after the washout period (p=0.029): before any medication 5 dB SL (median, range; 1-10), after 3 weeks of clonazepam 2 dB SL, and after 2 weeks of washout 3 dB SL."" It looks like one has to continue taking clonazepam for life. Then again, perhaps the loudness had stabilized at 3 dB.",clonazepam,pos,no
support.55,post-258546,,2017-06-28T19:02:00,michael-leigh.3134,threads/contributing-factors-to-tinnitus-and-hyperacusis.22479/#post-258546,contributing-factors-to-tinnitus-and-hyperacusis.22479,10,0,TRT is a combination of two treatments. Counselling and  Sound therapy. Sound therapy does help to  treat the tinnitus.,tinnintus retraining therapy,pos,no
support.2,post-258402,,2017-06-28T05:50:00,tuneout.24559,threads/i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493/#post-258402,i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493,11,0,"Steroids, specifically intratympanic dexamethasone, may have a therapeutic beneficial effect on NIHL when given before [162] or after [163] acoustic trauma in animals. Although an effect is shown in a wide range of dosages, higher dosages appear to be associated with better hearing preservation [162]. Different routes of delivery have been investigated in animals, including intratympanic, intraperitoneal and direct administration into the scala tympani, and all have demonstrated protective effects as evidenced by preserved hearing (15â€“20 dB lower hearing thresholds on auditory brainstem response (ABR) measurement and preserved cochlear architecture [163, 164].",steroids,pos,no
support.2,post-258653,,2017-06-29T04:46:00,ronniecarzatto.22719,threads/will-i-ever-be-able-to-sleep-again.22511/#post-258653,will-i-ever-be-able-to-sleep-again.22511,4,0,"I do rub some CBD marijuana oil on my wrists, shoulder lines, and forehead sometimes when I know I need a good 12 hours of sleep, but that's pretty much it. All I can say, and I know this isn't the world's greatest solution, but definitely hang in there, try to stay positive and believe you will get the sleep eventually. It's a storm you have to ride out for now.",cannabis,pos,yes
support.2,post-258402,,2017-06-28T05:50:00,tuneout.24559,threads/i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493/#post-258402,i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493,11,0,The results showed that early initiation of dexamethasone therapy is effective in the treatment of NIHL. Transtympanic administration of methylprednisolone is also effective in the treatment of NIHL. Ozdogan et al.,steroids,pos,no
introduce-yourself.11,post-258592,,2017-06-28T22:13:00,alexh.25396,threads/stapedectomy-ssd-tinnitus-any-advice-is-welcomed.22506/#post-258592,stapedectomy-ssd-tinnitus-any-advice-is-welcomed.22506,6,0,"I have done acupuncture and seems to work too, however, I do not know why.",acupuncture,pos,yes
support.2,post-258402,,2017-06-28T05:50:00,tuneout.24559,threads/i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493/#post-258402,i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493,11,0,"The most studied steroids are dexamethasone and methylprednisolone. Administration route, timing and effective dose have all been investigated in various previous studies. In a study performed by Wang et al., intraperitoneal injection of 1 mg/kg dexamethasone for five consecutive days in guinea pigs exposed to 115-dB SPL white band noise provided protection against NIHL, possibly by suppressing cochlear Hes1 expression via a glucocorticoid receptor-dependent mechanism [5].",steroids,pos,no
support.2,post-258648,,2017-06-29T04:00:00,glynis.11011,threads/will-i-ever-be-able-to-sleep-again.22511/#post-258648,will-i-ever-be-able-to-sleep-again.22511,2,0,"Hi Maxk, Ask your doctor about Melatonin to help you sleep and try lavender on your pillow . Sleeping tablets can help or a low dose antidepresant can help sleep more long-term. Love glynis",melatonin,pos,no
support.2,post-258497,,2017-06-28T15:39:00,michael-leigh.3134,threads/tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463/#post-258497,tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463,6,0,I have read the TRT book writtnen by Professor Pawel Jastreboff and don't remember TRT being used to treat TTS. TRT is not a cure for tinnitus but in many cases (centainly in mine) it helped . It involves regualar couselling with a Hearing Therapist and wearing white noise generators.,tinnintus retraining therapy,pos,yes
